"MATNR","TO_CHAR(ERDAT,'YYYYMMDD')","KWMENG","SEND_LOCID","ABC_HITS_NETWORK","ABC_COST","ABC_DEMAND","P4","END_DATE","HOSTPLANNERCODEID"
"0DE300040R 00D","20200810","1","1000-1","F","A","SLOW","3","0919","048"
"0DE300040R 00D","20200713","1","1000-1","F","A","SLOW","3","0919","048"
"0DE300040R 00D","20200628","1","1000-1","F","A","SLOW","3","0919","048"
"0DE300040R 00D","20180321","1","1000-1","F","A","SLOW","3","0919","048"
"0DE300040R 00D","20180301","1","1000-1","F","A","SLOW","3","0919","048"
"0DE300040R 00D","20180326","1","1000-1","F","A","SLOW","3","0919","048"
"0DE300040R 00D","20171119","1","1000-1","F","A","SLOW","3","0919","048"
"0DE300040R 00D","20171031","1","1000-1","F","A","SLOW","3","0919","048"
"0DE300040R 00D","20170603","1","1000-1","F","A","SLOW","3","0919","048"
"0DE300040R 00D","20180829","1","1000-1","F","A","SLOW","3","0919","048"
"0DE300040R 00D","20180322","1","1000-1","F","A","SLOW","3","0919","048"
"0DE300040R 00D","20171206","1","1000-1","F","A","SLOW","3","0919","048"
"0DE300040R 00D","20190821","1","1000-1","F","A","SLOW","3","0919","048"
"0DE300040R 00D","20170706","1","1000-1","F","A","SLOW","3","0919","048"
"0DE300040R 00D","20180709","1","1000-1","F","A","SLOW","3","0919","048"
"0DE300040R 00D","20170919","1","1000-1","F","A","SLOW","3","0919","048"
"0DE300040R 00D","20190704","1","1000-1","F","A","SLOW","3","0919","048"
"0DE300040R 00D","20190708","1","1000-1","F","A","SLOW","3","0919","048"
"0DE300040R 00D","20190709","1","1000-1","F","A","SLOW","3","0919","048"
